,Stromverbrauch [W],Raumwämebedarf [W],WKA-Leistung [W],PV [W],BHKW Strom [W],Wärmepumpe Strom [W],Wärmepumpe Wärme [W],BHKW Wärme [W],Gaskessel [W],Gasverbrauch [W],Stromproduktion,p_diff,SOC,P_gs,P_gf
2022-06-14 21:00:00,140619.5,0.0,275.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.5,-140344.0,0.002566818428409897,140344.0,0.0
2022-06-14 22:00:00,144669.0,0.0,31.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,-144637.25,0.002566818428409897,144637.25,0.0
2022-06-14 23:00:00,140337.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140337.75,0.002566818428409897,140337.75,0.0
2022-06-15 00:00:00,145155.0,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,0.0,-145155.0,0.002566818428409897,145155.0,0.0
2022-06-15 01:00:00,140730.75,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,0.0,-140730.75,0.002566818428409897,140730.75,0.0
2022-06-15 02:00:00,141549.75,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,0.0,-141549.75,0.002566818428409897,141549.75,0.0
2022-06-15 03:00:00,139315.25,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,0.0,-139315.25,0.002566818428409897,139315.25,0.0
2022-06-15 04:00:00,152582.5,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,0.0,-152582.5,0.002566818428409897,152582.5,0.0
2022-06-15 05:00:00,163598.25,140000.0,0.0,5751.374728667912,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,5751.374728667912,-157846.8752713321,0.002566818428409897,157846.8752713321,0.0
2022-06-15 06:00:00,179831.5,140000.0,0.0,13852.55039448553,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,13852.55039448553,-165978.94960551447,0.002566818428409897,165978.94960551447,0.0
2022-06-15 07:00:00,208099.25,140000.0,0.0,34134.639584779325,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,34134.639584779325,-173964.61041522067,0.002566818428409897,173964.61041522067,0.0
2022-06-15 08:00:00,239253.25,140000.0,1260.0,56345.69845032928,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,64224.26062234078,-176951.7393776592,0.002566818428409897,176951.7393776592,0.0
2022-06-15 09:00:00,252021.5,140000.0,1019.0,67747.17043741667,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,68766.17043741667,-183255.32956258333,0.002566818428409897,183255.32956258333,0.0
2022-06-15 10:00:00,264056.0,140000.0,1326.6666666666667,106923.14105398828,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,112468.82610831493,-151417.17389168506,0.002566818428409897,151417.17389168506,0.0
2022-06-15 11:00:00,265478.25,140000.0,1580.5,80047.85123765643,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,81628.35123765643,-183849.89876234357,0.002566818428409897,183849.89876234357,0.0
2022-06-15 12:00:00,254380.5,140000.0,2040.0,127145.69566104535,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,129185.69566104535,-125194.80433895465,0.002566818428409897,125194.80433895465,0.0
2022-06-15 13:00:00,253462.75,140000.0,3322.5,111535.55002979237,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,114858.05002979237,-138604.6999702076,0.002566818428409897,138604.6999702076,0.0
2022-06-15 14:00:00,250282.5,140000.0,3555.0,52649.48660782722,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,56204.48660782722,-194078.0133921728,0.002566818428409897,194078.0133921728,0.0
2022-06-15 15:00:00,212594.0,140000.0,6922.5,108914.82455488894,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,115837.32455488894,-96756.67544511106,0.002566818428409897,96756.67544511106,0.0
2022-06-15 16:00:00,200354.5,140000.0,4880.0,141274.78330896125,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,146154.78330896125,-54199.71669103874,0.002755985292912484,54731.85715304376,0.0
2022-06-15 17:00:00,178447.5,140000.0,6677.5,97666.84052446872,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,104344.34052446872,-74103.15947553128,0.003323485886420244,74103.15947553128,0.0
2022-06-15 18:00:00,150200.25,140000.0,8862.5,40819.54132652572,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,49682.04132652572,-100518.20867347428,0.003323485886420244,100518.20867347428,0.0
2022-06-15 19:00:00,142443.5,140000.0,5077.5,22821.36770047771,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,27898.867700477713,-114544.63229952229,0.003323485886420244,114544.63229952229,0.0
2022-06-15 20:00:00,138539.75,140000.0,4682.5,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,4682.5,-133857.25,0.003323485886420244,133857.25,0.0
2022-06-15 21:00:00,138541.75,140000.0,3187.5,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,3187.5,-135354.25,0.003323485886420244,135354.25,0.0
2022-06-15 22:00:00,142353.25,140000.0,1432.5,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,1432.5,-140920.75,0.003323485886420244,140920.75,0.0
2022-06-15 23:00:00,137076.0,140000.0,1324.75,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,1324.75,-135751.25,0.003323485886420244,135751.25,0.0
2022-06-16 00:00:00,140605.0,140000.0,739.5,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,739.5,-139865.5,0.003323485886420244,139865.5,0.0
2022-06-16 01:00:00,142958.25,140000.0,288.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,288.0,-142670.25,0.003323485886420244,142670.25,0.0
2022-06-16 02:00:00,138497.5,140000.0,405.5,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,405.5,-138092.0,0.003323485886420244,138092.0,0.0
2022-06-16 03:00:00,143606.0,140000.0,758.75,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,758.75,-142847.25,0.003323485886420244,142847.25,0.0
2022-06-16 04:00:00,154059.25,140000.0,642.25,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,642.25,-153417.0,0.003323485886420244,153417.0,0.0
2022-06-16 05:00:00,159446.25,140000.0,230.0,3094.1451034997194,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,3324.1451034997194,-156122.10489650027,0.003323485886420244,156122.10489650027,0.0
2022-06-16 06:00:00,181232.25,140000.0,0.0,25697.26250120974,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,25697.26250120974,-155534.98749879026,0.003323485886420244,155534.98749879026,0.0
2022-06-16 07:00:00,188117.75,140000.0,0.0,75692.77898739766,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,75692.77898739766,-112424.97101260233,0.003323485886420244,112424.97101260233,0.0
2022-06-16 08:00:00,212805.0,140000.0,0.0,144362.8139139212,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,144362.8139139212,-68442.18608607879,0.003323485886420244,68442.18608607879,0.0
2022-06-16 09:00:00,224795.5,140000.0,586.0,215494.66557797205,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,216080.66557797205,-8714.834422027954,0.1768176435733129,76029.30249489646,17314.468072868505
2022-06-16 10:00:00,222198.0,140000.0,1079.0,188637.60391926795,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,189716.60391926795,-32481.396080732044,0.11684924440435132,14842.685348837707,515.726167346802
2022-06-16 11:00:00,211905.0,140000.0,1437.25,186580.10638859574,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,188017.35638859574,-23887.643611404266,0.05955616488251006,10580.16912219381,0.0
2022-06-16 12:00:00,199996.75,140000.0,2342.5,198559.4111025607,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,200901.9111025607,905.1611025606908,0.0694189747908404,14171.064991366873,0.0
2022-06-16 13:00:00,195116.0,140000.0,2835.0,315085.1759766024,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,317920.1759766024,122804.17597660245,0.5629041265192121,0.0,44741.57079367904
2022-06-16 14:00:00,203520.5,140000.0,3757.5,313747.3371261623,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,317504.8371261623,113984.33712616233,0.9946079112340726,0.0,103165.45362502913
2022-06-16 15:00:00,183849.0,140000.0,5172.5,268374.402175348,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,273546.902175348,89697.90217534803,0.995451742321225,0.0,89697.90217534803
2022-06-16 16:00:00,171018.5,140000.0,3502.5,220844.58157445205,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,224347.08157445205,53328.581574452066,0.995451742321225,0.0,53328.581574452066
2022-06-16 17:00:00,155312.0,140000.0,1145.0,160188.24281767884,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,161333.24281767884,6021.242817678831,0.9736710654184297,0.0,10203.447876180107
2022-06-16 18:00:00,149076.25,140000.0,880.25,105994.74575541451,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,106874.99575541451,-42201.2542445855,0.6864539418577009,0.0,0.0
2022-06-16 19:00:00,145720.25,140000.0,1367.25,51636.76141636346,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,53004.01141636346,-92716.23858363654,0.08978529373385019,48079.51576075495,0.0
2022-06-16 20:00:00,141011.75,140000.0,413.75,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,413.75,-140598.0,0.0014649758642572852,140598.0,0.0
2022-06-16 21:00:00,142055.75,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,0.0,-142055.75,0.0014649758642572852,142055.75,0.0
2022-06-16 22:00:00,144060.0,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,0.0,-144060.0,0.0014649758642572852,144060.0,0.0
2022-06-16 23:00:00,138034.5,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,0.0,-138034.5,0.0014649758642572852,138034.5,0.0
2022-06-17 00:00:00,139356.0,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,0.0,-139356.0,0.0014649758642572852,139356.0,0.0
2022-06-17 01:00:00,141229.75,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,0.0,-141229.75,0.0014649758642572852,141229.75,0.0
2022-06-17 02:00:00,137489.0,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,0.0,-137489.0,0.0014649758642572852,137489.0,0.0
2022-06-17 03:00:00,138369.0,140000.0,665.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,665.0,-137704.0,0.0014649758642572852,137704.0,0.0
2022-06-17 04:00:00,136601.75,140000.0,1717.5,2708.875873901242,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,4426.375873901242,-132175.37412609876,0.0014649758642572852,132175.37412609876,0.0
2022-06-17 05:00:00,133384.25,140000.0,2042.5,36342.449361811974,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,38384.949361811974,-94999.30063818803,0.0014649758642572852,94999.30063818803,0.0
2022-06-17 06:00:00,144073.5,140000.0,2605.0,104908.47670105196,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,107513.47670105196,-36560.02329894805,0.008539912205024938,39924.95566048275,0.0
2022-06-17 07:00:00,145614.25,140000.0,4827.5,153171.3390152265,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,157998.8390152265,12384.589015226484,0.07577109400498556,0.0,0.0
2022-06-17 08:00:00,147101.75,140000.0,5445.0,209299.43430584524,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,214744.43430584524,67642.68430584527,0.5608140376701238,0.0,6623.868080619868
2022-06-17 09:00:00,190627.5,140000.0,8870.0,236174.32726113911,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,245044.32726113911,54416.82726113911,0.8165938949214767,0.0,19553.57271221884
2022-06-17 10:00:00,275000.0,140000.0,12155.0,220624.87478473858,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,232779.87478473858,-42220.12521526143,0.8362613418882019,4638.385920479086,3365.678705086568
2022-06-17 11:00:00,264750.0,140000.0,12350.0,194596.83581526735,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,206946.83581526735,-57803.16418473264,0.07481798442180324,8031.61702525086,0.0
2022-06-17 12:00:00,243000.0,140000.0,8497.5,202055.372233144,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,210552.872233144,-32447.127766856007,0.0006280624418323441,32447.127766856007,0.0
2022-06-17 13:00:00,228250.0,140000.0,12000.0,189394.35548471284,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,201394.35548471284,-26855.644515287153,0.06779315993566672,53381.20442498915,0.0
2022-06-17 14:00:00,222250.0,140000.0,9307.5,199647.22844038703,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,208954.728440387,-13295.271559612986,0.13518462476648094,0.0,0.0
2022-06-17 15:00:00,193000.0,140000.0,5352.5,239157.3092059798,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,244509.8092059798,51509.8092059798,0.1727989590060222,18151.48486726896,24940.86849090866
2022-06-17 16:00:00,178500.0,140000.0,3867.5,198748.11872415995,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,202615.61872415995,24115.61872415997,0.7124559140147889,0.0,1160.7733649060974
2022-06-17 17:00:00,165750.0,140000.0,5125.0,137559.96643118246,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,142684.96643118246,-23065.033568817555,0.5879736141591471,0.0,0.0
2022-06-17 18:00:00,164500.0,140000.0,4327.5,100934.38296525521,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,105261.88296525521,-59238.11703474479,0.032138199195812664,23401.3521186402,0.0
2022-06-17 19:00:00,156500.0,140000.0,5945.0,50002.574147878244,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,55947.574147878244,-100552.42585212176,-0.004132922773177754,100552.42585212176,0.0
2022-06-17 20:00:00,149250.0,140000.0,7210.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,7210.0,-142040.0,-0.004132922773177754,142040.0,0.0
2022-06-17 21:00:00,152750.0,140000.0,6650.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,6650.0,-146100.0,-0.004132922773177754,146100.0,0.0
2022-06-17 22:00:00,152500.0,140000.0,6640.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,6640.0,-145860.0,-0.004132922773177754,145860.0,0.0
2022-06-17 23:00:00,160750.0,140000.0,6772.5,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,6772.5,-153977.5,-0.004132922773177754,153977.5,0.0
2022-06-18 00:00:00,165000.0,140000.0,4870.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,4870.0,-160130.0,-0.004132922773177754,160130.0,0.0
2022-06-18 01:00:00,159250.0,140000.0,6697.5,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,6697.5,-152552.5,-0.004132922773177754,152552.5,0.0
2022-06-18 02:00:00,157250.0,140000.0,4362.5,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,4362.5,-152887.5,-0.004132922773177754,152887.5,0.0
2022-06-18 03:00:00,160250.0,140000.0,3205.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,3205.0,-157045.0,-0.004132922773177754,157045.0,0.0
2022-06-18 04:00:00,152500.0,140000.0,4917.5,2794.418101300792,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,7711.918101300791,-144788.08189869922,-0.004132922773177754,144788.08189869922,0.0
2022-06-18 05:00:00,158250.0,140000.0,2632.5,38674.5334614873,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,41307.0334614873,-116942.9665385127,-0.004132922773177754,116942.9665385127,0.0
2022-06-18 06:00:00,165750.0,140000.0,1954.5,57947.727734156775,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,59902.227734156775,-105847.77226584323,-0.004132922773177754,105847.77226584323,0.0
2022-06-18 07:00:00,164250.0,140000.0,1848.25,94632.43297918313,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,96480.68297918313,-67769.31702081687,0.018760227624297385,77730.41461629004,0.0
2022-06-18 08:00:00,174500.0,140000.0,3840.0,156182.84885392355,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,160022.84885392355,-14477.151146076441,0.04926038403228559,22143.312372733268,0.0
2022-06-18 09:00:00,176000.0,140000.0,5352.5,155872.15020641722,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,161224.65020641722,-14775.349793582784,0.11285126563461925,7683.743091831197,0.0
2022-06-18 10:00:00,179750.0,140000.0,5687.5,267234.75919131265,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,272922.25919131265,93172.25919131265,0.5256921402366219,0.0,4332.62859793003
2022-06-18 11:00:00,181750.0,140000.0,3685.0,327464.70696741017,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,331149.70696741017,149399.70696741014,0.9940065531261575,0.0,134058.25642019731
2022-06-18 12:00:00,178750.0,140000.0,4902.5,347236.7367686061,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,352139.2367686061,173389.23676860612,0.9954503698668997,0.0,173389.23676860612
2022-06-18 13:00:00,180750.0,140000.0,6480.0,360347.1102415528,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,366827.1102415528,186077.11024155281,0.9954503698668997,0.0,186077.11024155281
2022-06-18 14:00:00,171500.0,140000.0,8142.5,339732.0511202829,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,347874.5511202829,176374.5511202829,0.9954503698668997,0.0,176374.5511202829
2022-06-18 15:00:00,168500.0,140000.0,2565.25,283433.85471757205,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,285999.10471757205,117499.10471757206,0.9954503698668997,225.0061219811032,117724.11083955316
2022-06-18 16:00:00,166750.0,140000.0,4475.0,235218.15782584617,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,239693.15782584617,72943.15782584617,0.9954503698668997,0.0,72943.15782584617
2022-06-18 17:00:00,160250.0,140000.0,14975.0,169281.03095528157,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,184256.03095528157,24006.030955281574,0.9954503698668997,0.0,24006.030955281574
2022-06-18 18:00:00,159000.0,140000.0,7702.5,116386.9891313643,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,124089.4891313643,-34910.5108686357,0.8044539788095957,0.0,0.0
2022-06-18 19:00:00,162500.0,140000.0,2975.0,60780.617335119634,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,63755.617335119634,-98744.38266488037,0.13525212330676464,42369.19724796151,0.0
2022-06-18 20:00:00,153750.0,140000.0,1795.0,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,1795.0,-151955.0,0.004642631470089254,151955.0,0.0
2022-06-18 21:00:00,162250.0,140000.0,4067.5,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,4067.5,-158182.5,0.004642631470089254,158182.5,0.0
2022-06-18 22:00:00,158000.0,140000.0,2111.5,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,2111.5,-155888.5,0.004642631470089254,155888.5,0.0
2022-06-18 23:00:00,158250.0,140000.0,630.75,0.0,0.0,0.0,0.0,0.0,140000.0,155555.55555555556,630.75,-157619.25,0.004642631470089254,157619.25,0.0
2022-06-19 00:00:00,160000.0,0.0,3057.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3057.5,-156942.5,0.004642631470089254,156942.5,0.0
2022-06-19 01:00:00,157250.0,0.0,5990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5990.0,-151260.0,0.004642631470089254,151260.0,0.0
2022-06-19 02:00:00,158750.0,0.0,5802.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5802.5,-152947.5,0.004642631470089254,152947.5,0.0
2022-06-19 03:00:00,161250.0,0.0,13575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13575.0,-147675.0,0.004642631470089254,147675.0,0.0
2022-06-19 04:00:00,156000.0,0.0,5152.5,4736.829162921934,0.0,0.0,0.0,0.0,0.0,0.0,9889.329162921935,-146110.67083707807,0.004642631470089254,146110.67083707807,0.0
2022-06-19 05:00:00,154750.0,0.0,5815.0,46025.27596173681,0.0,0.0,0.0,0.0,0.0,0.0,51840.27596173681,-102909.7240382632,0.004642631470089254,102909.7240382632,0.0
2022-06-19 06:00:00,155500.0,0.0,7287.5,111294.13613782162,0.0,0.0,0.0,0.0,0.0,0.0,118581.63613782162,-36918.36386217839,0.006908517007399933,38302.45866580747,0.0
2022-06-19 07:00:00,158500.0,0.0,11437.5,183730.36380597873,0.0,0.0,0.0,0.0,0.0,0.0,195167.86380597873,36667.863805978726,0.1866756658928997,0.0,0.0
2022-06-19 08:00:00,157000.0,0.0,1458.25,249921.73968746647,0.0,0.0,0.0,0.0,0.0,0.0,251379.98968746647,94379.98968746647,0.7955686160814905,0.0,24515.335508062904
2022-06-19 09:00:00,158000.0,0.0,2677.5,297796.4318344474,0.0,0.0,0.0,0.0,0.0,0.0,300473.9318344474,142473.93183444737,0.9954454838202347,0.0,141433.74337750705
2022-06-19 10:00:00,158500.0,0.0,4390.0,320963.7056455676,0.0,0.0,0.0,0.0,0.0,0.0,325353.7056455676,166853.70564556762,0.9954528958532713,0.0,166853.70564556762
2022-06-19 11:00:00,159000.0,0.0,3665.0,337289.28537842585,0.0,0.0,0.0,0.0,0.0,0.0,340954.28537842585,181954.28537842582,0.9954528958532713,0.0,181954.28537842582
2022-06-19 12:00:00,158000.0,0.0,3337.5,351124.94056729856,0.0,0.0,0.0,0.0,0.0,0.0,354462.44056729856,196462.4405672986,0.9954528958532713,0.0,196462.4405672986
2022-06-19 13:00:00,160250.0,0.0,3635.0,356672.5580181135,0.0,0.0,0.0,0.0,0.0,0.0,360307.5580181135,200057.55801811352,0.9954528958532713,0.0,200057.55801811352
2022-06-19 14:00:00,159500.0,0.0,2507.5,318689.57740106015,0.0,0.0,0.0,0.0,0.0,0.0,321197.07740106015,161697.07740106015,0.9954528958532713,0.0,161697.07740106015
2022-06-19 15:00:00,186848.25,0.0,2787.5,273607.39924775413,0.0,0.0,0.0,0.0,0.0,0.0,276394.89924775413,89546.6492477541,0.9954528958532713,0.0,89546.6492477541
2022-06-19 16:00:00,204177.5,0.0,3482.5,225258.0237941504,0.0,0.0,0.0,0.0,0.0,0.0,228740.5237941504,24563.023794150387,0.9954528958532713,0.0,24563.023794150387
2022-06-19 17:00:00,186283.25,0.0,1485.0,158686.42127094345,0.0,0.0,0.0,0.0,0.0,0.0,160171.42127094345,-26111.82872905655,0.8585799855169892,0.0,0.0
2022-06-19 18:00:00,179439.0,0.0,1342.25,103767.1060849255,0.0,0.0,0.0,0.0,0.0,0.0,105109.3560849255,-74329.6439150745,0.22953406455859496,9198.324616119298,0.0
2022-06-19 19:00:00,148839.0,0.0,799.5,59466.835946440755,0.0,0.0,0.0,0.0,0.0,0.0,60266.335946440755,-88572.66405355925,0.0018401557630876597,88572.66405355925,0.0
2022-06-19 20:00:00,144723.25,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.75,-144685.5,0.0018401557630876597,144685.5,0.0
2022-06-19 21:00:00,143834.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-143834.75,0.0018401557630876597,143834.75,0.0
2022-06-19 22:00:00,140598.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140598.5,0.0018401557630876597,140598.5,0.0
2022-06-19 23:00:00,147686.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147686.5,0.0018401557630876597,147686.5,0.0
2022-06-20 00:00:00,141785.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141785.5,0.0018401557630876597,141785.5,0.0
2022-06-20 01:00:00,143219.5,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,-143083.5,0.0018401557630876597,143083.5,0.0
2022-06-20 02:00:00,149237.75,0.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,-148681.75,0.0018401557630876597,148681.75,0.0
2022-06-20 03:00:00,142134.25,0.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,-141214.25,0.0018401557630876597,141214.25,0.0
2022-06-20 04:00:00,158744.0,0.0,655.5,475.5014898741446,0.0,0.0,0.0,0.0,0.0,0.0,1131.0014898741447,-157612.99851012585,0.0018401557630876597,157612.99851012585,0.0
2022-06-20 05:00:00,169850.0,0.0,206.5,2619.3845544676474,0.0,0.0,0.0,0.0,0.0,0.0,2825.8845544676474,-167024.11544553237,0.0018401557630876597,167024.11544553237,0.0
2022-06-20 06:00:00,181839.25,0.0,203.5,36691.96184983814,0.0,0.0,0.0,0.0,0.0,0.0,36895.46184983814,-144943.78815016185,0.0018401557630876597,144943.78815016185,0.0
2022-06-20 07:00:00,208643.5,0.0,8997.5,138465.515717062,0.0,0.0,0.0,0.0,0.0,0.0,147463.015717062,-61180.48428293802,0.0018401557630876597,61180.48428293802,0.0
2022-06-20 08:00:00,232963.75,0.0,17625.0,194322.65276548365,0.0,0.0,0.0,0.0,0.0,0.0,211947.65276548365,-21016.097234516343,0.07637485435521983,43799.576622209526,0.0
2022-06-20 09:00:00,244387.75,0.0,17300.0,281041.44505651575,0.0,0.0,0.0,0.0,0.0,0.0,298341.44505651575,53953.695056515724,0.5882343417255378,0.0,0.0
2022-06-20 10:00:00,262065.25,0.0,20750.0,198326.40689663088,0.0,0.0,0.0,0.0,0.0,0.0,219076.40689663088,-42988.8431033691,0.309377453370959,0.0,0.0
2022-06-20 11:00:00,246898.0,0.0,20150.0,116003.57769372337,0.0,0.0,0.0,0.0,0.0,0.0,136153.57769372337,-110744.42230627663,0.08046364642562573,91132.23412590151,0.0
2022-06-20 12:00:00,243969.0,0.0,28425.0,135627.61329061267,0.0,0.0,0.0,0.0,0.0,0.0,164052.61329061267,-79916.38670938733,-0.0027689468023805513,79916.38670938733,0.0
2022-06-20 13:00:00,239381.0,0.0,26925.0,202814.2389398005,0.0,0.0,0.0,0.0,0.0,0.0,229739.23893980053,-9641.761060199482,0.054200134706651276,24560.130919913616,0.0
2022-06-20 14:00:00,225872.5,0.0,29550.0,251462.63553643058,0.0,0.0,0.0,0.0,0.0,0.0,281012.6355364305,55140.13553643056,0.4750417823275137,0.0,0.0
2022-06-20 15:00:00,206570.5,0.0,31550.0,166502.0308782514,0.0,0.0,0.0,0.0,0.0,0.0,198052.0308782514,-8518.469121748618,0.4177227937137622,0.0,944.9054947699333
2022-06-20 16:00:00,189166.75,0.0,22400.0,87606.75957730364,0.0,0.0,0.0,0.0,0.0,0.0,110006.75957730364,-79159.99042269636,0.16319453038279014,33635.97357642837,0.0
2022-06-20 17:00:00,171541.0,0.0,22175.0,100850.96210418268,0.0,0.0,0.0,0.0,0.0,0.0,123025.96210418269,-48515.037895817324,-0.004486502824935449,48515.037895817324,0.0
2022-06-20 18:00:00,158978.25,0.0,17875.0,96397.11021906619,0.0,0.0,0.0,0.0,0.0,0.0,114272.11021906619,-44706.13978093381,-0.004486502824935449,44706.13978093381,0.0
2022-06-20 19:00:00,142115.75,0.0,10255.0,18269.6672433041,0.0,0.0,0.0,0.0,0.0,0.0,28524.667243304095,-113591.0827566959,-0.004486502824935449,113591.0827566959,0.0
2022-06-20 20:00:00,146898.75,0.0,6412.5,485.9655374937518,0.0,0.0,0.0,0.0,0.0,0.0,6898.465537493752,-140000.28446250624,-0.004486502824935449,140000.28446250624,0.0
